Front;Back;LessonID;TopicTags;Family;Category
legendary;legendary;9;auto_frequency,source_oxford,auto_no_translation;legendary;
wit;wit;10;auto_frequency,source_oxford,auto_no_translation;wit;
virtue;virtue;11;auto_frequency,source_oxford,auto_no_translation;virtue;
burst;burst;12;auto_frequency,source_oxford,auto_no_translation;burst;
mandate;mandate;1;auto_frequency,source_oxford,auto_no_translation;mandate;
fibre;fibre;2;auto_frequency,source_oxford,auto_no_translation;fibre;
reproduce;reproduce;3;auto_frequency,source_oxford,auto_no_translation;reproduce;
crude;crude;4;auto_frequency,source_oxford,auto_no_translation;crude;
compute;compute;5;auto_frequency,source_oxford,auto_no_translation;compute;
insertion;insertion;6;auto_frequency,source_oxford,auto_no_translation;insertion;
constraint;constraint;7;auto_frequency,source_oxford,auto_no_translation;constraint;
asylum;asylum;8;auto_frequency,source_oxford,auto_no_translation;asylum;
stake;stake;9;auto_frequency,source_oxford,auto_no_translation;stake;
cocktail;cocktail;10;auto_frequency,source_oxford,auto_no_translation;cocktail;
abolish;abolish;11;auto_frequency,source_oxford,auto_no_translation;abolish;
absurd;absurd;12;auto_frequency,source_oxford,auto_no_translation;absurd;
abundance;abundance;1;auto_frequency,source_oxford,auto_no_translation;abundance;
accelerate;accelerate;2;auto_frequency,source_oxford,auto_no_translation;accelerate;
accomplishment;accomplishment;3;auto_frequency,source_oxford,auto_no_translation;accomplishment;
accountable;accountable;4;auto_frequency,source_oxford,auto_no_translation;accountable;
accumulate;accumulate;5;auto_frequency,source_oxford,auto_no_translation;accumulate;
accumulation;accumulation;6;auto_frequency,source_oxford,auto_no_translation;accumulation;
accusation;accusation;7;auto_frequency,source_oxford,auto_no_translation;accusation;
activist;activist;8;auto_frequency,source_oxford,auto_no_translation;activist;
adhere;adhere;9;auto_frequency,source_oxford,auto_no_translation;adhere;
administer;administer;10;auto_frequency,source_oxford,auto_no_translation;administer;
aesthetic;aesthetic;11;auto_frequency,source_oxford,auto_no_translation;aesthetic;
affection;affection;12;auto_frequency,source_oxford,auto_no_translation;affection;
aftermath;aftermath;1;auto_frequency,source_oxford,auto_no_translation;aftermath;
aggression;aggression;2;auto_frequency,source_oxford,auto_no_translation;aggression;
aide;aide;3;auto_frequency,source_oxford,auto_no_translation;aide;
albeit;albeit;4;auto_frequency,source_oxford,auto_no_translation;albeit;
allege;allege;5;auto_frequency,source_oxford,auto_no_translation;allege;
allegedly;allegedly;6;auto_frequency,source_oxford,auto_no_translation;allegedly;
allocate;allocate;7;auto_frequency,source_oxford,auto_no_translation;allocate;
ally;ally;8;auto_frequency,source_oxford,auto_no_translation;ally;
amid;amid;9;auto_frequency,source_oxford,auto_no_translation;amid;
analogy;analogy;10;auto_frequency,source_oxford,auto_no_translation;analogy;
appealing;appealing;11;auto_frequency,source_oxford,auto_no_translation;appealing;
appetite;appetite;12;auto_frequency,source_oxford,auto_no_translation;appetite;
applaud;applaud;1;auto_frequency,source_oxford,auto_no_translation;applaud;
appoint;appoint;2;auto_frequency,source_oxford,auto_no_translation;appoint;
arguably;arguably;3;auto_frequency,source_oxford,auto_no_translation;arguably;
articulate;articulate;4;auto_frequency,source_oxford,auto_no_translation;articulate;
aspiration;aspiration;5;auto_frequency,source_oxford,auto_no_translation;aspiration;
aspire;aspire;6;auto_frequency,source_oxford,auto_no_translation;aspire;
assassination;assassination;7;auto_frequency,source_oxford,auto_no_translation;assassination;
assemble;assemble;8;auto_frequency,source_oxford,auto_no_translation;assemble;
assert;assert;9;auto_frequency,source_oxford,auto_no_translation;assert;
assertion;assertion;10;auto_frequency,source_oxford,auto_no_translation;assertion;
attain;attain;11;auto_frequency,source_oxford,auto_no_translation;attain;
authorize;authorize;12;auto_frequency,source_oxford,auto_no_translation;authorize;
autonomy;autonomy;1;auto_frequency,source_oxford,auto_no_translation;autonomy;
await;await;2;auto_frequency,source_oxford,auto_no_translation;await;
backdrop;backdrop;3;auto_frequency,source_oxford,auto_no_translation;backdrop;
bail;bail;4;auto_frequency,source_oxford,auto_no_translation;bail;
beloved;beloved;5;auto_frequency,source_oxford,auto_no_translation;beloved;
beneficiary;beneficiary;6;auto_frequency,source_oxford,auto_no_translation;beneficiary;
betray;betray;7;auto_frequency,source_oxford,auto_no_translation;betray;
bleed;bleed;8;auto_frequency,source_oxford,auto_no_translation;bleed;
blessing;blessing;9;auto_frequency,source_oxford,auto_no_translation;blessing;
boast;boast;10;auto_frequency,source_oxford,auto_no_translation;boast;
bounce;bounce;11;auto_frequency,source_oxford,auto_no_translation;bounce;
breakthrough;breakthrough;12;auto_frequency,source_oxford,auto_no_translation;breakthrough;
bureaucracy;bureaucracy;1;auto_frequency,source_oxford,auto_no_translation;bureaucracy;
burial;burial;2;auto_frequency,source_oxford,auto_no_translation;burial;
capitalism;capitalism;3;auto_frequency,source_oxford,auto_no_translation;capitalism;
capitalist;capitalist;4;auto_frequency,source_oxford,auto_no_translation;capitalist;
carriage;carriage;5;auto_frequency,source_oxford,auto_no_translation;carriage;
carve;carve;6;auto_frequency,source_oxford,auto_no_translation;carve;
casualty;casualty;7;auto_frequency,source_oxford,auto_no_translation;casualty;
cater;cater;8;auto_frequency,source_oxford,auto_no_translation;cater;
cautious;cautious;9;auto_frequency,source_oxford,auto_no_translation;cautious;
cease;cease;10;auto_frequency,source_oxford,auto_no_translation;cease;
characterize;characterize;11;auto_frequency,source_oxford,auto_no_translation;characterize;
chunk;chunk;12;auto_frequency,source_oxford,auto_no_translation;chunk;
circulate;circulate;1;auto_frequency,source_oxford,auto_no_translation;circulate;
clash;clash;2;auto_frequency,source_oxford,auto_no_translation;clash;
cling;cling;3;auto_frequency,source_oxford,auto_no_translation;cling;
coincide;coincide;4;auto_frequency,source_oxford,auto_no_translation;coincide;
collaborate;collaborate;5;auto_frequency,source_oxford,auto_no_translation;collaborate;
collision;collision;6;auto_frequency,source_oxford,auto_no_translation;collision;
columnist;columnist;7;auto_frequency,source_oxford,auto_no_translation;columnist;
commence;commence;8;auto_frequency,source_oxford,auto_no_translation;commence;
commentator;commentator;9;auto_frequency,source_oxford,auto_no_translation;commentator;
compassion;compassion;10;auto_frequency,source_oxford,auto_no_translation;compassion;
compel;compel;11;auto_frequency,source_oxford,auto_no_translation;compel;
compelling;compelling;12;auto_frequency,source_oxford,auto_no_translation;compelling;
compensate;compensate;1;auto_frequency,source_oxford,auto_no_translation;compensate;
competence;competence;2;auto_frequency,source_oxford,auto_no_translation;competence;
complication;complication;3;auto_frequency,source_oxford,auto_no_translation;complication;
conceal;conceal;4;auto_frequency,source_oxford,auto_no_translation;conceal;
concede;concede;5;auto_frequency,source_oxford,auto_no_translation;concede;
conceive;conceive;6;auto_frequency,source_oxford,auto_no_translation;conceive;
conception;conception;7;auto_frequency,source_oxford,auto_no_translation;conception;
concession;concession;8;auto_frequency,source_oxford,auto_no_translation;concession;
condemn;condemn;9;auto_frequency,source_oxford,auto_no_translation;condemn;
confer;confer;10;auto_frequency,source_oxford,auto_no_translation;confer;
confession;confession;11;auto_frequency,source_oxford,auto_no_translation;confession;
confine;confine;12;auto_frequency,source_oxford,auto_no_translation;confine;
confront;confront;1;auto_frequency,source_oxford,auto_no_translation;confront;
confrontation;confrontation;2;auto_frequency,source_oxford,auto_no_translation;confrontation;
congratulate;congratulate;3;auto_frequency,source_oxford,auto_no_translation;congratulate;
congregation;congregation;4;auto_frequency,source_oxford,auto_no_translation;congregation;
conquer;conquer;5;auto_frequency,source_oxford,auto_no_translation;conquer;
conscience;conscience;6;auto_frequency,source_oxford,auto_no_translation;conscience;
conserve;conserve;7;auto_frequency,source_oxford,auto_no_translation;conserve;
consolidate;consolidate;8;auto_frequency,source_oxford,auto_no_translation;consolidate;
constituency;constituency;9;auto_frequency,source_oxford,auto_no_translation;constituency;
contemplate;contemplate;10;auto_frequency,source_oxford,auto_no_translation;contemplate;
contempt;contempt;11;auto_frequency,source_oxford,auto_no_translation;contempt;
contend;contend;12;auto_frequency,source_oxford,auto_no_translation;contend;
contender;contender;1;auto_frequency,source_oxford,auto_no_translation;contender;
contention;contention;2;auto_frequency,source_oxford,auto_no_translation;contention;
contradiction;contradiction;3;auto_frequency,source_oxford,auto_no_translation;contradiction;
convict;convict;4;auto_frequency,source_oxford,auto_no_translation;convict;
cooperate;cooperate;5;auto_frequency,source_oxford,auto_no_translation;cooperate;
correlate;correlate;6;auto_frequency,source_oxford,auto_no_translation;correlate;
correspond;correspond;7;auto_frequency,source_oxford,auto_no_translation;correspond;
correspondent;correspondent;8;auto_frequency,source_oxford,auto_no_translation;correspondent;
corrupt;corrupt;9;auto_frequency,source_oxford,auto_no_translation;corrupt;
costly;costly;10;auto_frequency,source_oxford,auto_no_translation;costly;
councillor;councillor;11;auto_frequency,source_oxford,auto_no_translation;councillor;
counselling;counselling;12;auto_frequency,source_oxford,auto_no_translation;counselling;
counsellor;counsellor;1;auto_frequency,source_oxford,auto_no_translation;counsellor;
counterpart;counterpart;2;auto_frequency,source_oxford,auto_no_translation;counterpart;
countless;countless;3;auto_frequency,source_oxford,auto_no_translation;countless;
coup;coup;4;auto_frequency,source_oxford,auto_no_translation;coup;
crawl;crawl;5;auto_frequency,source_oxford,auto_no_translation;crawl;
credibility;credibility;6;auto_frequency,source_oxford,auto_no_translation;credibility;
credible;credible;7;auto_frequency,source_oxford,auto_no_translation;credible;
creep;creep;8;auto_frequency,source_oxford,auto_no_translation;creep;
critique;critique;9;auto_frequency,source_oxford,auto_no_translation;critique;
crush;crush;10;auto_frequency,source_oxford,auto_no_translation;crush;
cultivate;cultivate;11;auto_frequency,source_oxford,auto_no_translation;cultivate;
curiosity;curiosity;12;auto_frequency,source_oxford,auto_no_translation;curiosity;
cynical;cynical;1;auto_frequency,source_oxford,auto_no_translation;cynical;
damaging;damaging;2;auto_frequency,source_oxford,auto_no_translation;damaging;
debris;debris;3;auto_frequency,source_oxford,auto_no_translation;debris;
decision-making;decision-making;4;auto_frequency,source_oxford,auto_no_translation;decision-making;
decisive;decisive;5;auto_frequency,source_oxford,auto_no_translation;decisive;
dedication;dedication;6;auto_frequency,source_oxford,auto_no_translation;dedication;
deed;deed;7;auto_frequency,source_oxford,auto_no_translation;deed;
deem;deem;8;auto_frequency,source_oxford,auto_no_translation;deem;
defect;defect;9;auto_frequency,source_oxford,auto_no_translation;defect;
deficiency;deficiency;10;auto_frequency,source_oxford,auto_no_translation;deficiency;
defy;defy;11;auto_frequency,source_oxford,auto_no_translation;defy;
delegate;delegate;12;auto_frequency,source_oxford,auto_no_translation;delegate;
delicate;delicate;1;auto_frequency,source_oxford,auto_no_translation;delicate;
demon;demon;2;auto_frequency,source_oxford,auto_no_translation;demon;
denounce;denounce;3;auto_frequency,source_oxford,auto_no_translation;denounce;
deploy;deploy;4;auto_frequency,source_oxford,auto_no_translation;deploy;
deprive;deprive;5;auto_frequency,source_oxford,auto_no_translation;deprive;
descend;descend;6;auto_frequency,source_oxford,auto_no_translation;descend;
descent;descent;7;auto_frequency,source_oxford,auto_no_translation;descent;
designate;designate;8;auto_frequency,source_oxford,auto_no_translation;designate;
destructive;destructive;9;auto_frequency,source_oxford,auto_no_translation;destructive;
detain;detain;10;auto_frequency,source_oxford,auto_no_translation;detain;
detention;detention;11;auto_frequency,source_oxford,auto_no_translation;detention;
deteriorate;deteriorate;12;auto_frequency,source_oxford,auto_no_translation;deteriorate;
devastate;devastate;1;auto_frequency,source_oxford,auto_no_translation;devastate;
devise;devise;2;auto_frequency,source_oxford,auto_no_translation;devise;
diagnose;diagnose;3;auto_frequency,source_oxford,auto_no_translation;diagnose;
dictate;dictate;4;auto_frequency,source_oxford,auto_no_translation;dictate;
dictator;dictator;5;auto_frequency,source_oxford,auto_no_translation;dictator;
differentiate;differentiate;6;auto_frequency,source_oxford,auto_no_translation;differentiate;
dignity;dignity;7;auto_frequency,source_oxford,auto_no_translation;dignity;
diplomat;diplomat;8;auto_frequency,source_oxford,auto_no_translation;diplomat;
disastrous;disastrous;9;auto_frequency,source_oxford,auto_no_translation;disastrous;
discard;discard;10;auto_frequency,source_oxford,auto_no_translation;discard;
discourse;discourse;11;auto_frequency,source_oxford,auto_no_translation;discourse;
dismissal;dismissal;12;auto_frequency,source_oxford,auto_no_translation;dismissal;
displace;displace;1;auto_frequency,source_oxford,auto_no_translation;displace;
dispose;dispose;2;auto_frequency,source_oxford,auto_no_translation;dispose;
disrupt;disrupt;3;auto_frequency,source_oxford,auto_no_translation;disrupt;
disruption;disruption;4;auto_frequency,source_oxford,auto_no_translation;disruption;
dissolve;dissolve;5;auto_frequency,source_oxford,auto_no_translation;dissolve;
distinctive;distinctive;6;auto_frequency,source_oxford,auto_no_translation;distinctive;
distort;distort;7;auto_frequency,source_oxford,auto_no_translation;distort;
distress;distress;8;auto_frequency,source_oxford,auto_no_translation;distress;
disturbing;disturbing;9;auto_frequency,source_oxford,auto_no_translation;disturbing;
divert;divert;10;auto_frequency,source_oxford,auto_no_translation;divert;
dominance;dominance;11;auto_frequency,source_oxford,auto_no_translation;dominance;
drift;drift;12;auto_frequency,source_oxford,auto_no_translation;drift;
drown;drown;1;auto_frequency,source_oxford,auto_no_translation;drown;
dub;dub;2;auto_frequency,source_oxford,auto_no_translation;dub;
eager;eager;3;auto_frequency,source_oxford,auto_no_translation;eager;
educator;educator;4;auto_frequency,source_oxford,auto_no_translation;educator;
ego;ego;5;auto_frequency,source_oxford,auto_no_translation;ego;
elaborate;elaborate;6;auto_frequency,source_oxford,auto_no_translation;elaborate;
elevate;elevate;7;auto_frequency,source_oxford,auto_no_translation;elevate;
embark;embark;8;auto_frequency,source_oxford,auto_no_translation;embark;
embarrassment;embarrassment;9;auto_frequency,source_oxford,auto_no_translation;embarrassment;
embed;embed;10;auto_frequency,source_oxford,auto_no_translation;embed;
embody;embody;11;auto_frequency,source_oxford,auto_no_translation;embody;
emergence;emergence;12;auto_frequency,source_oxford,auto_no_translation;emergence;
empower;empower;1;auto_frequency,source_oxford,auto_no_translation;empower;
enact;enact;2;auto_frequency,source_oxford,auto_no_translation;enact;
encompass;encompass;3;auto_frequency,source_oxford,auto_no_translation;encompass;
encouragement;encouragement;4;auto_frequency,source_oxford,auto_no_translation;encouragement;
endeavour;endeavour;5;auto_frequency,source_oxford,auto_no_translation;endeavour;
endorse;endorse;6;auto_frequency,source_oxford,auto_no_translation;endorse;
endure;endure;7;auto_frequency,source_oxford,auto_no_translation;endure;
enforce;enforce;8;auto_frequency,source_oxford,auto_no_translation;enforce;
enquire;enquire;9;auto_frequency,source_oxford,auto_no_translation;enquire;
enrich;enrich;10;auto_frequency,source_oxford,auto_no_translation;enrich;
enrol;enrol;11;auto_frequency,source_oxford,auto_no_translation;enrol;
ensue;ensue;12;auto_frequency,source_oxford,auto_no_translation;ensue;
enthusiast;enthusiast;1;auto_frequency,source_oxford,auto_no_translation;enthusiast;
entitle;entitle;2;auto_frequency,source_oxford,auto_no_translation;entitle;
epidemic;epidemic;3;auto_frequency,source_oxford,auto_no_translation;epidemic;
erect;erect;4;auto_frequency,source_oxford,auto_no_translation;erect;
escalate;escalate;5;auto_frequency,source_oxford,auto_no_translation;escalate;
evacuate;evacuate;6;auto_frequency,source_oxford,auto_no_translation;evacuate;
evoke;evoke;7;auto_frequency,source_oxford,auto_no_translation;evoke;
evolutionary;evolutionary;8;auto_frequency,source_oxford,auto_no_translation;evolutionary;
exaggerate;exaggerate;9;auto_frequency,source_oxford,auto_no_translation;exaggerate;
exert;exert;10;auto_frequency,source_oxford,auto_no_translation;exert;
exile;exile;11;auto_frequency,source_oxford,auto_no_translation;exile;
expire;expire;12;auto_frequency,source_oxford,auto_no_translation;expire;
exploitation;exploitation;1;auto_frequency,source_oxford,auto_no_translation;exploitation;
explosive;explosive;2;auto_frequency,source_oxford,auto_no_translation;explosive;
extremist;extremist;3;auto_frequency,source_oxford,auto_no_translation;extremist;
faction;faction;4;auto_frequency,source_oxford,auto_no_translation;faction;
fade;fade;5;auto_frequency,source_oxford,auto_no_translation;fade;
fairness;fairness;6;auto_frequency,source_oxford,auto_no_translation;fairness;
favourable;favourable;7;auto_frequency,source_oxford,auto_no_translation;favourable;
feminist;feminist;8;auto_frequency,source_oxford,auto_no_translation;feminist;
fierce;fierce;9;auto_frequency,source_oxford,auto_no_translation;fierce;
film-maker;film-maker;10;auto_frequency,source_oxford,auto_no_translation;film-maker;
firearm;firearm;11;auto_frequency,source_oxford,auto_no_translation;firearm;
fixture;fixture;12;auto_frequency,source_oxford,auto_no_translation;fixture;
flaw;flaw;1;auto_frequency,source_oxford,auto_no_translation;flaw;
flawed;flawed;2;auto_frequency,source_oxford,auto_no_translation;flawed;
flee;flee;3;auto_frequency,source_oxford,auto_no_translation;flee;
flourish;flourish;4;auto_frequency,source_oxford,auto_no_translation;flourish;
foreigner;foreigner;5;auto_frequency,source_oxford,auto_no_translation;foreigner;
formulate;formulate;6;auto_frequency,source_oxford,auto_no_translation;formulate;
forthcoming;forthcoming;7;auto_frequency,source_oxford,auto_no_translation;forthcoming;
fragile;fragile;8;auto_frequency,source_oxford,auto_no_translation;fragile;
frankly;frankly;9;auto_frequency,source_oxford,auto_no_translation;frankly;
frustrated;frustrated;10;auto_frequency,source_oxford,auto_no_translation;frustrated;
frustrating;frustrating;11;auto_frequency,source_oxford,auto_no_translation;frustrating;
frustration;frustration;12;auto_frequency,source_oxford,auto_no_translation;frustration;
gallon;gallon;1;auto_frequency,source_oxford,auto_no_translation;gallon;
gaze;gaze;2;auto_frequency,source_oxford,auto_no_translation;gaze;
genocide;genocide;3;auto_frequency,source_oxford,auto_no_translation;genocide;
glimpse;glimpse;4;auto_frequency,source_oxford,auto_no_translation;glimpse;
glorious;glorious;5;auto_frequency,source_oxford,auto_no_translation;glorious;
grasp;grasp;6;auto_frequency,source_oxford,auto_no_translation;grasp;
grief;grief;7;auto_frequency,source_oxford,auto_no_translation;grief;
grin;grin;8;auto_frequency,source_oxford,auto_no_translation;grin;
grind;grind;9;auto_frequency,source_oxford,auto_no_translation;grind;
guerrilla;guerrilla;10;auto_frequency,source_oxford,auto_no_translation;guerrilla;
guilt;guilt;11;auto_frequency,source_oxford,auto_no_translation;guilt;
gut;gut;12;auto_frequency,source_oxford,auto_no_translation;gut;
hail;hail;1;auto_frequency,source_oxford,auto_no_translation;hail;
halfway;halfway;2;auto_frequency,source_oxford,auto_no_translation;halfway;
halt;halt;3;auto_frequency,source_oxford,auto_no_translation;halt;
handful;handful;4;auto_frequency,source_oxford,auto_no_translation;handful;
harsh;harsh;5;auto_frequency,source_oxford,auto_no_translation;harsh;
hatred;hatred;6;auto_frequency,source_oxford,auto_no_translation;hatred;
haunt;haunt;7;auto_frequency,source_oxford,auto_no_translation;haunt;
heighten;heighten;8;auto_frequency,source_oxford,auto_no_translation;heighten;
high-profile;high-profile;9;auto_frequency,source_oxford,auto_no_translation;high-profile;
hopeful;hopeful;10;auto_frequency,source_oxford,auto_no_translation;hopeful;
hostage;hostage;11;auto_frequency,source_oxford,auto_no_translation;hostage;
hostile;hostile;12;auto_frequency,source_oxford,auto_no_translation;hostile;
hostility;hostility;1;auto_frequency,source_oxford,auto_no_translation;hostility;
humble;humble;2;auto_frequency,source_oxford,auto_no_translation;humble;
ideological;ideological;3;auto_frequency,source_oxford,auto_no_translation;ideological;
ideology;ideology;4;auto_frequency,source_oxford,auto_no_translation;ideology;
idiot;idiot;5;auto_frequency,source_oxford,auto_no_translation;idiot;
ignorance;ignorance;6;auto_frequency,source_oxford,auto_no_translation;ignorance;
imagery;imagery;7;auto_frequency,source_oxford,auto_no_translation;imagery;
immense;immense;8;auto_frequency,source_oxford,auto_no_translation;immense;
imminent;imminent;9;auto_frequency,source_oxford,auto_no_translation;imminent;
imprison;imprison;10;auto_frequency,source_oxford,auto_no_translation;imprison;
imprisonment;imprisonment;11;auto_frequency,source_oxford,auto_no_translation;imprisonment;
inability;inability;12;auto_frequency,source_oxford,auto_no_translation;inability;
inadequate;inadequate;1;auto_frequency,source_oxford,auto_no_translation;inadequate;
inclined;inclined;2;auto_frequency,source_oxford,auto_no_translation;inclined;
incur;incur;3;auto_frequency,source_oxford,auto_no_translation;incur;
indictment;indictment;4;auto_frequency,source_oxford,auto_no_translation;indictment;
induce;induce;5;auto_frequency,source_oxford,auto_no_translation;induce;
indulge;indulge;6;auto_frequency,source_oxford,auto_no_translation;indulge;
inequality;inequality;7;auto_frequency,source_oxford,auto_no_translation;inequality;
infamous;infamous;8;auto_frequency,source_oxford,auto_no_translation;infamous;
infect;infect;9;auto_frequency,source_oxford,auto_no_translation;infect;
inflict;inflict;10;auto_frequency,source_oxford,auto_no_translation;inflict;
influential;influential;11;auto_frequency,source_oxford,auto_no_translation;influential;
inherent;inherent;12;auto_frequency,source_oxford,auto_no_translation;inherent;
inhibit;inhibit;1;auto_frequency,source_oxford,auto_no_translation;inhibit;
initiate;initiate;2;auto_frequency,source_oxford,auto_no_translation;initiate;
inject;inject;3;auto_frequency,source_oxford,auto_no_translation;inject;
injustice;injustice;4;auto_frequency,source_oxford,auto_no_translation;injustice;
inmate;inmate;5;auto_frequency,source_oxford,auto_no_translation;inmate;
inspect;inspect;6;auto_frequency,source_oxford,auto_no_translation;inspect;
instinct;instinct;7;auto_frequency,source_oxford,auto_no_translation;instinct;
instruct;instruct;8;auto_frequency,source_oxford,auto_no_translation;instruct;
insufficient;insufficient;9;auto_frequency,source_oxford,auto_no_translation;insufficient;
insult;insult;10;auto_frequency,source_oxford,auto_no_translation;insult;
intact;intact;11;auto_frequency,source_oxford,auto_no_translation;intact;
intensify;intensify;12;auto_frequency,source_oxford,auto_no_translation;intensify;
interfere;interfere;1;auto_frequency,source_oxford,auto_no_translation;interfere;
intervene;intervene;2;auto_frequency,source_oxford,auto_no_translation;intervene;
intriguing;intriguing;3;auto_frequency,source_oxford,auto_no_translation;intriguing;
invoke;invoke;4;auto_frequency,source_oxford,auto_no_translation;invoke;
ironic;ironic;5;auto_frequency,source_oxford,auto_no_translation;ironic;
ironically;ironically;6;auto_frequency,source_oxford,auto_no_translation;ironically;
irony;irony;7;auto_frequency,source_oxford,auto_no_translation;irony;
irrelevant;irrelevant;8;auto_frequency,source_oxford,auto_no_translation;irrelevant;
justification;justification;9;auto_frequency,source_oxford,auto_no_translation;justification;
kidnap;kidnap;10;auto_frequency,source_oxford,auto_no_translation;kidnap;
lad;lad;11;auto_frequency,source_oxford,auto_no_translation;lad;
landlord;landlord;12;auto_frequency,source_oxford,auto_no_translation;landlord;
landmark;landmark;1;auto_frequency,source_oxford,auto_no_translation;landmark;
large-scale;large-scale;2;auto_frequency,source_oxford,auto_no_translation;large-scale;
leak;leak;3;auto_frequency,source_oxford,auto_no_translation;leak;
leap;leap;4;auto_frequency,source_oxford,auto_no_translation;leap;
lengthy;lengthy;5;auto_frequency,source_oxford,auto_no_translation;lengthy;
lethal;lethal;6;auto_frequency,source_oxford,auto_no_translation;lethal;
liberation;liberation;7;auto_frequency,source_oxford,auto_no_translation;liberation;
lifelong;lifelong;8;auto_frequency,source_oxford,auto_no_translation;lifelong;
limb;limb;9;auto_frequency,source_oxford,auto_no_translation;limb;
line-up;line-up;10;auto_frequency,source_oxford,auto_no_translation;line-up;
linger;linger;11;auto_frequency,source_oxford,auto_no_translation;linger;
long-standing;long-standing;12;auto_frequency,source_oxford,auto_no_translation;long-standing;
long-time;long-time;1;auto_frequency,source_oxford,auto_no_translation;long-time;
loom;loom;2;auto_frequency,source_oxford,auto_no_translation;loom;
loyalty;loyalty;3;auto_frequency,source_oxford,auto_no_translation;loyalty;
magistrate;magistrate;4;auto_frequency,source_oxford,auto_no_translation;magistrate;
manifest;manifest;5;auto_frequency,source_oxford,auto_no_translation;manifest;
manipulate;manipulate;6;auto_frequency,source_oxford,auto_no_translation;manipulate;
manipulation;manipulation;7;auto_frequency,source_oxford,auto_no_translation;manipulation;
manuscript;manuscript;8;auto_frequency,source_oxford,auto_no_translation;manuscript;
marginal;marginal;9;auto_frequency,source_oxford,auto_no_translation;marginal;
massacre;massacre;10;auto_frequency,source_oxford,auto_no_translation;massacre;
meantime;meantime;11;auto_frequency,source_oxford,auto_no_translation;meantime;
melody;melody;12;auto_frequency,source_oxford,auto_no_translation;melody;
memoir;memoir;1;auto_frequency,source_oxford,auto_no_translation;memoir;
midst;midst;2;auto_frequency,source_oxford,auto_no_translation;midst;
militant;militant;3;auto_frequency,source_oxford,auto_no_translation;militant;
militia;militia;4;auto_frequency,source_oxford,auto_no_translation;militia;
misery;misery;5;auto_frequency,source_oxford,auto_no_translation;misery;
misleading;misleading;6;auto_frequency,source_oxford,auto_no_translation;misleading;
mob;mob;7;auto_frequency,source_oxford,auto_no_translation;mob;
mobilize;mobilize;8;auto_frequency,source_oxford,auto_no_translation;mobilize;
monk;monk;9;auto_frequency,source_oxford,auto_no_translation;monk;
monopoly;monopoly;10;auto_frequency,source_oxford,auto_no_translation;monopoly;
morality;morality;11;auto_frequency,source_oxford,auto_no_translation;morality;
motive;motive;12;auto_frequency,source_oxford,auto_no_translation;motive;
motorist;motorist;1;auto_frequency,source_oxford,auto_no_translation;motorist;
neglect;neglect;2;auto_frequency,source_oxford,auto_no_translation;neglect;
neighbouring;neighbouring;3;auto_frequency,source_oxford,auto_no_translation;neighbouring;
niche;niche;4;auto_frequency,source_oxford,auto_no_translation;niche;
nod;nod;5;auto_frequency,source_oxford,auto_no_translation;nod;
nominate;nominate;6;auto_frequency,source_oxford,auto_no_translation;nominate;
nominee;nominee;7;auto_frequency,source_oxford,auto_no_translation;nominee;
nonetheless;nonetheless;8;auto_frequency,source_oxford,auto_no_translation;nonetheless;
non-profit;non-profit;9;auto_frequency,source_oxford,auto_no_translation;non-profit;
nonsense;nonsense;10;auto_frequency,source_oxford,auto_no_translation;nonsense;
notable;notable;11;auto_frequency,source_oxford,auto_no_translation;notable;
notably;notably;12;auto_frequency,source_oxford,auto_no_translation;notably;
notorious;notorious;1;auto_frequency,source_oxford,auto_no_translation;notorious;
oblige;oblige;2;auto_frequency,source_oxford,auto_no_translation;oblige;
obsess;obsess;3;auto_frequency,source_oxford,auto_no_translation;obsess;
obsession;obsession;4;auto_frequency,source_oxford,auto_no_translation;obsession;
offspring;offspring;5;auto_frequency,source_oxford,auto_no_translation;offspring;
optimism;optimism;6;auto_frequency,source_oxford,auto_no_translation;optimism;
originate;originate;7;auto_frequency,source_oxford,auto_no_translation;originate;
outbreak;outbreak;8;auto_frequency,source_oxford,auto_no_translation;outbreak;
outing;outing;9;auto_frequency,source_oxford,auto_no_translation;outing;
outrage;outrage;10;auto_frequency,source_oxford,auto_no_translation;outrage;
outsider;outsider;11;auto_frequency,source_oxford,auto_no_translation;outsider;
overlook;overlook;12;auto_frequency,source_oxford,auto_no_translation;overlook;
overly;overly;1;auto_frequency,source_oxford,auto_no_translation;overly;
oversee;oversee;2;auto_frequency,source_oxford,auto_no_translation;oversee;
overturn;overturn;3;auto_frequency,source_oxford,auto_no_translation;overturn;
overwhelm;overwhelm;4;auto_frequency,source_oxford,auto_no_translation;overwhelm;
overwhelming;overwhelming;5;auto_frequency,source_oxford,auto_no_translation;overwhelming;
pathway;pathway;6;auto_frequency,source_oxford,auto_no_translation;pathway;
patron;patron;7;auto_frequency,source_oxford,auto_no_translation;patron;
peasant;peasant;8;auto_frequency,source_oxford,auto_no_translation;peasant;
peculiar;peculiar;9;auto_frequency,source_oxford,auto_no_translation;peculiar;
persist;persist;10;auto_frequency,source_oxford,auto_no_translation;persist;
philosopher;philosopher;11;auto_frequency,source_oxford,auto_no_translation;philosopher;
philosophical;philosophical;12;auto_frequency,source_oxford,auto_no_translation;philosophical;
pirate;pirate;1;auto_frequency,source_oxford,auto_no_translation;pirate;
