Front;Back;LessonID;TopicTags;Family;Category
re;re;3;auto_frequency,source_google,auto_no_translation;re;
b;b;4;auto_frequency,source_google,auto_no_translation;b;
products;products;5;auto_frequency,source_google,auto_no_translation;products;
t;t;6;auto_frequency,source_google,auto_no_translation;t;
number;number;7;auto_frequency,source_google,auto_no_translation;number;
copyright;copyright;8;auto_frequency,source_google,auto_no_translation;copyright;
jan;jan;9;auto_frequency,source_google,auto_no_translation;jan;
d;d;10;auto_frequency,source_google,auto_no_translation;d;
info;info;11;auto_frequency,source_google,auto_no_translation;info;
rights;rights;12;auto_frequency,source_google,auto_no_translation;rights;
books;books;1;auto_frequency,source_google,auto_no_translation;books;
m;m;2;auto_frequency,source_google,auto_no_translation;m;
links;links;3;auto_frequency,source_google,auto_no_translation;links;
years;years;4;auto_frequency,source_google,auto_no_translation;years;
privacy;privacy;5;auto_frequency,source_google,auto_no_translation;privacy;
items;items;6;auto_frequency,source_google,auto_no_translation;items;
r;r;7;auto_frequency,source_google,auto_no_translation;r;
said;said;8;auto_frequency,source_google,auto_no_translation;said;
de;de;9;auto_frequency,source_google,auto_no_translation;de;
does;does;10;auto_frequency,source_google,auto_no_translation;does;
reviews;reviews;11;auto_frequency,source_google,auto_no_translation;reviews;
games;games;12;auto_frequency,source_google,auto_no_translation;games;
days;days;1;auto_frequency,source_google,auto_no_translation;days;
p;p;2;auto_frequency,source_google,auto_no_translation;p;
f;f;3;auto_frequency,source_google,auto_no_translation;f;
center;center;4;auto_frequency,source_google,auto_no_translation;center;
ebay;ebay;5;auto_frequency,source_google,auto_no_translation;ebay;
comments;comments;6;auto_frequency,source_google,auto_no_translation;comments;
made;made;7;auto_frequency,source_google,auto_no_translation;made;
details;details;8;auto_frequency,source_google,auto_no_translation;details;
terms;terms;9;auto_frequency,source_google,auto_no_translation;terms;
hotels;hotels;10;auto_frequency,source_google,auto_no_translation;hotels;
did;did;11;auto_frequency,source_google,auto_no_translation;did;
those;those;12;auto_frequency,source_google,auto_no_translation;those;
using;using;1;auto_frequency,source_google,auto_no_translation;using;
results;results;2;auto_frequency,source_google,auto_no_translation;results;
posted;posted;3;auto_frequency,source_google,auto_no_translation;posted;
states;states;4;auto_frequency,source_google,auto_no_translation;states;
shipping;shipping;5;auto_frequency,source_google,auto_no_translation;shipping;
reserved;reserved;6;auto_frequency,source_google,auto_no_translation;reserved;
forum;forum;7;auto_frequency,source_google,auto_no_translation;forum;
l;l;8;auto_frequency,source_google,auto_no_translation;l;
w;w;9;auto_frequency,source_google,auto_no_translation;w;
o;o;10;auto_frequency,source_google,auto_no_translation;o;
even;even;11;auto_frequency,source_google,auto_no_translation;even;
prices;prices;12;auto_frequency,source_google,auto_no_translation;prices;
index;index;1;auto_frequency,source_google,auto_no_translation;index;
being;being;2;auto_frequency,source_google,auto_no_translation;being;
women;women;3;auto_frequency,source_google,auto_no_translation;women;
pages;pages;4;auto_frequency,source_google,auto_no_translation;pages;
found;found;5;auto_frequency,source_google,auto_no_translation;found;
sports;sports;6;auto_frequency,source_google,auto_no_translation;sports;
g;g;7;auto_frequency,source_google,auto_no_translation;g;
county;county;8;auto_frequency,source_google,auto_no_translation;county;
members;members;9;auto_frequency,source_google,auto_no_translation;members;
systems;systems;10;auto_frequency,source_google,auto_no_translation;systems;
h;h;11;auto_frequency,source_google,auto_no_translation;h;
resources;resources;12;auto_frequency,source_google,auto_no_translation;resources;
posts;posts;1;auto_frequency,source_google,auto_no_translation;posts;
pictures;pictures;2;auto_frequency,source_google,auto_no_translation;pictures;
directory;directory;3;auto_frequency,source_google,auto_no_translation;directory;
rating;rating;4;auto_frequency,source_google,auto_no_translation;rating;
children;children;5;auto_frequency,source_google,auto_no_translation;children;
students;students;6;auto_frequency,source_google,auto_no_translation;students;
v;v;7;auto_frequency,source_google,auto_no_translation;v;
times;times;8;auto_frequency,source_google,auto_no_translation;times;
sites;sites;9;auto_frequency,source_google,auto_no_translation;sites;
events;events;10;auto_frequency,source_google,auto_no_translation;events;
john;john;11;auto_frequency,source_google,auto_no_translation;john;
hours;hours;12;auto_frequency,source_google,auto_no_translation;hours;
non;non;1;auto_frequency,source_google,auto_no_translation;non;
k;k;2;auto_frequency,source_google,auto_no_translation;k;
y;y;3;auto_frequency,source_google,auto_no_translation;y;
insurance;insurance;4;auto_frequency,source_google,auto_no_translation;insurance;
listing;listing;5;auto_frequency,source_google,auto_no_translation;listing;
tools;tools;6;auto_frequency,source_google,auto_no_translation;tools;
movies;movies;7;auto_frequency,source_google,auto_no_translation;movies;
york;york;8;auto_frequency,source_google,auto_no_translation;york;
jobs;jobs;9;auto_frequency,source_google,auto_no_translation;jobs;
j;j;10;auto_frequency,source_google,auto_no_translation;j;
u;u;11;auto_frequency,source_google,auto_no_translation;u;
canada;canada;12;auto_frequency,source_google,auto_no_translation;canada;
teen;teen;1;auto_frequency,source_google,auto_no_translation;teen;
stock;stock;2;auto_frequency,source_google,auto_no_translation;stock;
men;men;3;auto_frequency,source_google,auto_no_translation;men;
categories;categories;4;auto_frequency,source_google,auto_no_translation;categories;
sales;sales;5;auto_frequency,source_google,auto_no_translation;sales;
english;english;6;auto_frequency,source_google,auto_no_translation;english;
estate;estate;7;auto_frequency,source_google,auto_no_translation;estate;
conditions;conditions;8;auto_frequency,source_google,auto_no_translation;conditions;
select;select;9;auto_frequency,source_google,auto_no_translation;select;
windows;windows;10;auto_frequency,source_google,auto_no_translation;windows;
photos;photos;11;auto_frequency,source_google,auto_no_translation;photos;
gay;gay;12;auto_frequency,source_google,auto_no_translation;gay;
thread;thread;1;auto_frequency,source_google,auto_no_translation;thread;
register;register;2;auto_frequency,source_google,auto_no_translation;register;
features;features;3;auto_frequency,source_google,auto_no_translation;features;
provided;provided;4;auto_frequency,source_google,auto_no_translation;provided;
required;required;5;auto_frequency,source_google,auto_no_translation;required;
accessories;accessories;6;auto_frequency,source_google,auto_no_translation;accessories;
forums;forums;7;auto_frequency,source_google,auto_no_translation;forums;
la;la;8;auto_frequency,source_google,auto_no_translation;la;
questions;questions;9;auto_frequency,source_google,auto_no_translation;questions;
yahoo;yahoo;10;auto_frequency,source_google,auto_no_translation;yahoo;
going;going;11;auto_frequency,source_google,auto_no_translation;going;
dec;dec;12;auto_frequency,source_google,auto_no_translation;dec;
server;server;1;auto_frequency,source_google,auto_no_translation;server;
pc;pc;2;auto_frequency,source_google,auto_no_translation;pc;
cart;cart;3;auto_frequency,source_google,auto_no_translation;cart;
articles;articles;4;auto_frequency,source_google,auto_no_translation;articles;
san;san;5;auto_frequency,source_google,auto_no_translation;san;
feedback;feedback;6;auto_frequency,source_google,auto_no_translation;feedback;
looking;looking;7;auto_frequency,source_google,auto_no_translation;looking;
issues;issues;8;auto_frequency,source_google,auto_no_translation;issues;
users;users;9;auto_frequency,source_google,auto_no_translation;users;
things;things;10;auto_frequency,source_google,auto_no_translation;things;
login;login;11;auto_frequency,source_google,auto_no_translation;login;
programs;programs;12;auto_frequency,source_google,auto_no_translation;programs;
offers;offers;1;auto_frequency,source_google,auto_no_translation;offers;
stores;stores;2;auto_frequency,source_google,auto_no_translation;stores;
q;q;3;auto_frequency,source_google,auto_no_translation;q;
options;options;4;auto_frequency,source_google,auto_no_translation;options;
rates;rates;5;auto_frequency,source_google,auto_no_translation;rates;
america;america;6;auto_frequency,source_google,auto_no_translation;america;
ii;ii;7;auto_frequency,source_google,auto_no_translation;ii;
activities;activities;8;auto_frequency,source_google,auto_no_translation;activities;
girls;girls;9;auto_frequency,source_google,auto_no_translation;girls;
additional;additional;10;auto_frequency,source_google,auto_no_translation;additional;
password;password;11;auto_frequency,source_google,auto_no_translation;password;
z;z;12;auto_frequency,source_google,auto_no_translation;z;
changes;changes;1;auto_frequency,source_google,auto_no_translation;changes;
ca;ca;2;auto_frequency,source_google,auto_no_translation;ca;
texas;texas;3;auto_frequency,source_google,auto_no_translation;texas;
oct;oct;4;auto_frequency,source_google,auto_no_translation;oct;
poker;poker;5;auto_frequency,source_google,auto_no_translation;poker;
status;status;6;auto_frequency,source_google,auto_no_translation;status;
browse;browse;7;auto_frequency,source_google,auto_no_translation;browse;
seller;seller;8;auto_frequency,source_google,auto_no_translation;seller;
audio;audio;9;auto_frequency,source_google,auto_no_translation;audio;
nov;nov;10;auto_frequency,source_google,auto_no_translation;nov;
groups;groups;11;auto_frequency,source_google,auto_no_translation;groups;
al;al;12;auto_frequency,source_google,auto_no_translation;al;
given;given;1;auto_frequency,source_google,auto_no_translation;given;
files;files;2;auto_frequency,source_google,auto_no_translation;files;
fax;fax;3;auto_frequency,source_google,auto_no_translation;fax;
china;china;4;auto_frequency,source_google,auto_no_translation;china;
making;making;5;auto_frequency,source_google,auto_no_translation;making;
needs;needs;6;auto_frequency,source_google,auto_no_translation;needs;
areas;areas;7;auto_frequency,source_google,auto_no_translation;areas;
committee;committee;8;auto_frequency,source_google,auto_no_translation;committee;
cards;cards;9;auto_frequency,source_google,auto_no_translation;cards;
problems;problems;10;auto_frequency,source_google,auto_no_translation;problems;
london;london;11;auto_frequency,source_google,auto_no_translation;london;
washington;washington;12;auto_frequency,source_google,auto_no_translation;washington;
rss;rss;1;auto_frequency,source_google,auto_no_translation;rss;
id;id;2;auto_frequency,source_google,auto_no_translation;id;
california;california;3;auto_frequency,source_google,auto_no_translation;california;
porn;porn;4;auto_frequency,source_google,auto_no_translation;porn;
schools;schools;5;auto_frequency,source_google,auto_no_translation;schools;
added;added;6;auto_frequency,source_google,auto_no_translation;added;
companies;companies;7;auto_frequency,source_google,auto_no_translation;companies;
listed;listed;8;auto_frequency,source_google,auto_no_translation;listed;
delivery;delivery;9;auto_frequency,source_google,auto_no_translation;delivery;
stories;stories;10;auto_frequency,source_google,auto_no_translation;stories;
computers;computers;11;auto_frequency,source_google,auto_no_translation;computers;
reports;reports;12;auto_frequency,source_google,auto_no_translation;reports;
co;co;1;auto_frequency,source_google,auto_no_translation;co;
images;images;2;auto_frequency,source_google,auto_no_translation;images;
cell;cell;3;auto_frequency,source_google,auto_no_translation;cell;
self;self;4;auto_frequency,source_google,auto_no_translation;self;
council;council;5;auto_frequency,source_google,auto_no_translation;council;
includes;includes;6;auto_frequency,source_google,auto_no_translation;includes;
australia;australia;7;auto_frequency,source_google,auto_no_translation;australia;
archive;archive;8;auto_frequency,source_google,auto_no_translation;archive;
others;others;9;auto_frequency,source_google,auto_no_translation;others;
format;format;10;auto_frequency,source_google,auto_no_translation;format;
months;months;11;auto_frequency,source_google,auto_no_translation;months;
log;log;12;auto_frequency,source_google,auto_no_translation;log;
friends;friends;1;auto_frequency,source_google,auto_no_translation;friends;
faq;faq;2;auto_frequency,source_google,auto_no_translation;faq;
edition;edition;3;auto_frequency,source_google,auto_no_translation;edition;
cars;cars;4;auto_frequency,source_google,auto_no_translation;cars;
messages;messages;5;auto_frequency,source_google,auto_no_translation;messages;
updated;updated;6;auto_frequency,source_google,auto_no_translation;updated;
association;association;7;auto_frequency,source_google,auto_no_translation;association;
having;having;8;auto_frequency,source_google,auto_no_translation;having;
provides;provides;9;auto_frequency,source_google,auto_no_translation;provides;
david;david;10;auto_frequency,source_google,auto_no_translation;david;
studies;studies;11;auto_frequency,source_google,auto_no_translation;studies;
specific;specific;12;auto_frequency,source_google,auto_no_translation;specific;
feb;feb;1;auto_frequency,source_google,auto_no_translation;feb;
sep;sep;2;auto_frequency,source_google,auto_no_translation;sep;
called;called;3;auto_frequency,source_google,auto_no_translation;called;
arts;arts;4;auto_frequency,source_google,auto_no_translation;arts;
display;display;5;auto_frequency,source_google,auto_no_translation;display;
limited;limited;6;auto_frequency,source_google,auto_no_translation;limited;
powered;powered;7;auto_frequency,source_google,auto_no_translation;powered;
solutions;solutions;8;auto_frequency,source_google,auto_no_translation;solutions;
means;means;9;auto_frequency,source_google,auto_no_translation;means;
et;et;10;auto_frequency,source_google,auto_no_translation;et;
electronics;electronics;11;auto_frequency,source_google,auto_no_translation;electronics;
database;database;12;auto_frequency,source_google,auto_no_translation;database;
says;says;1;auto_frequency,source_google,auto_no_translation;says;
mar;mar;2;auto_frequency,source_google,auto_no_translation;mar;
done;done;3;auto_frequency,source_google,auto_no_translation;done;
pro;pro;4;auto_frequency,source_google,auto_no_translation;pro;
microsoft;microsoft;5;auto_frequency,source_google,auto_no_translation;microsoft;
records;records;6;auto_frequency,source_google,auto_no_translation;records;
st;st;7;auto_frequency,source_google,auto_no_translation;st;
district;district;8;auto_frequency,source_google,auto_no_translation;district;
calendar;calendar;9;auto_frequency,source_google,auto_no_translation;calendar;
costs;costs;10;auto_frequency,source_google,auto_no_translation;costs;
url;url;11;auto_frequency,source_google,auto_no_translation;url;
parts;parts;12;auto_frequency,source_google,auto_no_translation;parts;
aug;aug;1;auto_frequency,source_google,auto_no_translation;aug;
downloads;downloads;2;auto_frequency,source_google,auto_no_translation;downloads;
miles;miles;3;auto_frequency,source_google,auto_no_translation;miles;
applications;applications;4;auto_frequency,source_google,auto_no_translation;applications;
works;works;5;auto_frequency,source_google,auto_no_translation;works;
apr;apr;6;auto_frequency,source_google,auto_no_translation;apr;
federal;federal;7;auto_frequency,source_google,auto_no_translation;federal;
hosting;hosting;8;auto_frequency,source_google,auto_no_translation;hosting;
rules;rules;9;auto_frequency,source_google,auto_no_translation;rules;
tickets;tickets;10;auto_frequency,source_google,auto_no_translation;tickets;
requirements;requirements;11;auto_frequency,source_google,auto_no_translation;requirements;
via;via;12;auto_frequency,source_google,auto_no_translation;via;
nude;nude;1;auto_frequency,source_google,auto_no_translation;nude;
kids;kids;2;auto_frequency,source_google,auto_no_translation;kids;
finance;finance;3;auto_frequency,source_google,auto_no_translation;finance;
minutes;minutes;4;auto_frequency,source_google,auto_no_translation;minutes;
gifts;gifts;5;auto_frequency,source_google,auto_no_translation;gifts;
europe;europe;6;auto_frequency,source_google,auto_no_translation;europe;
topics;topics;7;auto_frequency,source_google,auto_no_translation;topics;
tips;tips;8;auto_frequency,source_google,auto_no_translation;tips;
auto;auto;9;auto_frequency,source_google,auto_no_translation;auto;
edit;edit;10;auto_frequency,source_google,auto_no_translation;edit;
videos;videos;11;auto_frequency,source_google,auto_no_translation;videos;
percent;percent;12;auto_frequency,source_google,auto_no_translation;percent;
getting;getting;1;auto_frequency,source_google,auto_no_translation;getting;
tech;tech;2;auto_frequency,source_google,auto_no_translation;tech;
en;en;3;auto_frequency,source_google,auto_no_translation;en;
projects;projects;4;auto_frequency,source_google,auto_no_translation;projects;
lyrics;lyrics;5;auto_frequency,source_google,auto_no_translation;lyrics;
subscribe;subscribe;6;auto_frequency,source_google,auto_no_translation;subscribe;
submit;submit;7;auto_frequency,source_google,auto_no_translation;submit;
deals;deals;8;auto_frequency,source_google,auto_no_translation;deals;
words;words;9;auto_frequency,source_google,auto_no_translation;words;
linux;linux;10;auto_frequency,source_google,auto_no_translation;linux;
jul;jul;11;auto_frequency,source_google,auto_no_translation;jul;
james;james;12;auto_frequency,source_google,auto_no_translation;james;
received;received;1;auto_frequency,source_google,auto_no_translation;received;
newsletter;newsletter;2;auto_frequency,source_google,auto_no_translation;newsletter;
archives;archives;3;auto_frequency,source_google,auto_no_translation;archives;
points;points;4;auto_frequency,source_google,auto_no_translation;points;
jun;jun;5;auto_frequency,source_google,auto_no_translation;jun;
construction;construction;6;auto_frequency,source_google,auto_no_translation;construction;
toys;toys;7;auto_frequency,source_google,auto_no_translation;toys;
registered;registered;8;auto_frequency,source_google,auto_no_translation;registered;
domain;domain;9;auto_frequency,source_google,auto_no_translation;domain;
methods;methods;10;auto_frequency,source_google,auto_no_translation;methods;
makes;makes;11;auto_frequency,source_google,auto_no_translation;makes;
protection;protection;12;auto_frequency,source_google,auto_no_translation;protection;
policies;policies;1;auto_frequency,source_google,auto_no_translation;policies;
loan;loan;2;auto_frequency,source_google,auto_no_translation;loan;
india;india;3;auto_frequency,source_google,auto_no_translation;india;
taken;taken;4;auto_frequency,source_google,auto_no_translation;taken;
listings;listings;5;auto_frequency,source_google,auto_no_translation;listings;
models;models;6;auto_frequency,source_google,auto_no_translation;models;
michael;michael;7;auto_frequency,source_google,auto_no_translation;michael;
known;known;8;auto_frequency,source_google,auto_no_translation;known;
cases;cases;9;auto_frequency,source_google,auto_no_translation;cases;
florida;florida;10;auto_frequency,source_google,auto_no_translation;florida;
wireless;wireless;11;auto_frequency,source_google,auto_no_translation;wireless;
license;license;12;auto_frequency,source_google,auto_no_translation;license;
paul;paul;1;auto_frequency,source_google,auto_no_translation;paul;
annual;annual;2;auto_frequency,source_google,auto_no_translation;annual;
published;published;3;auto_frequency,source_google,auto_no_translation;published;
sony;sony;4;auto_frequency,source_google,auto_no_translation;sony;
shows;shows;5;auto_frequency,source_google,auto_no_translation;shows;
corporate;corporate;6;auto_frequency,source_google,auto_no_translation;corporate;
google;google;7;auto_frequency,source_google,auto_no_translation;google;
purchase;purchase;8;auto_frequency,source_google,auto_no_translation;purchase;
customers;customers;9;auto_frequency,source_google,auto_no_translation;customers;
hardware;hardware;10;auto_frequency,source_google,auto_no_translation;hardware;
materials;materials;11;auto_frequency,source_google,auto_no_translation;materials;
designed;designed;12;auto_frequency,source_google,auto_no_translation;designed;
html;html;1;auto_frequency,source_google,auto_no_translation;html;
countries;countries;2;auto_frequency,source_google,auto_no_translation;countries;
higher;higher;3;auto_frequency,source_google,auto_no_translation;higher;
effects;effects;4;auto_frequency,source_google,auto_no_translation;effects;
created;created;5;auto_frequency,source_google,auto_no_translation;created;
standards;standards;6;auto_frequency,source_google,auto_no_translation;standards;
kingdom;kingdom;7;auto_frequency,source_google,auto_no_translation;kingdom;
storage;storage;8;auto_frequency,source_google,auto_no_translation;storage;
japan;japan;9;auto_frequency,source_google,auto_no_translation;japan;
doing;doing;10;auto_frequency,source_google,auto_no_translation;doing;
loans;loans;11;auto_frequency,source_google,auto_no_translation;loans;
orders;orders;12;auto_frequency,source_google,auto_no_translation;orders;
availability;availability;1;auto_frequency,source_google,auto_no_translation;availability;
africa;africa;2;auto_frequency,source_google,auto_no_translation;africa;
notes;notes;3;auto_frequency,source_google,auto_no_translation;notes;
agency;agency;4;auto_frequency,source_google,auto_no_translation;agency;
european;european;5;auto_frequency,source_google,auto_no_translation;european;
pics;pics;6;auto_frequency,source_google,auto_no_translation;pics;
income;income;7;auto_frequency,source_google,auto_no_translation;income;
overall;overall;8;auto_frequency,source_google,auto_no_translation;overall;
bay;bay;9;auto_frequency,source_google,auto_no_translation;bay;
commission;commission;10;auto_frequency,source_google,auto_no_translation;commission;
contents;contents;11;auto_frequency,source_google,auto_no_translation;contents;
seen;seen;12;auto_frequency,source_google,auto_no_translation;seen;
players;players;1;auto_frequency,source_google,auto_no_translation;players;
regional;regional;2;auto_frequency,source_google,auto_no_translation;regional;
supplies;supplies;3;auto_frequency,source_google,auto_no_translation;supplies;
started;started;4;auto_frequency,source_google,auto_no_translation;started;
administration;administration;5;auto_frequency,source_google,auto_no_translation;administration;
institute;institute;6;auto_frequency,source_google,auto_no_translation;institute;
views;views;7;auto_frequency,source_google,auto_no_translation;views;
plans;plans;8;auto_frequency,source_google,auto_no_translation;plans;
types;types;9;auto_frequency,source_google,auto_no_translation;types;
sponsored;sponsored;10;auto_frequency,source_google,auto_no_translation;sponsored;
lines;lines;11;auto_frequency,source_google,auto_no_translation;lines;
benefits;benefits;12;auto_frequency,source_google,auto_no_translation;benefits;
needed;needed;1;auto_frequency,source_google,auto_no_translation;needed;
held;held;2;auto_frequency,source_google,auto_no_translation;held;
ny;ny;3;auto_frequency,source_google,auto_no_translation;ny;
asked;asked;4;auto_frequency,source_google,auto_no_translation;asked;
eur;eur;5;auto_frequency,source_google,auto_no_translation;eur;
selection;selection;6;auto_frequency,source_google,auto_no_translation;selection;
casino;casino;7;auto_frequency,source_google,auto_no_translation;casino;
pdf;pdf;8;auto_frequency,source_google,auto_no_translation;pdf;
volume;volume;9;auto_frequency,source_google,auto_no_translation;volume;
mortgage;mortgage;10;auto_frequency,source_google,auto_no_translation;mortgage;
corporation;corporation;11;auto_frequency,source_google,auto_no_translation;corporation;
mature;mature;12;auto_frequency,source_google,auto_no_translation;mature;
weeks;weeks;1;auto_frequency,source_google,auto_no_translation;weeks;
came;came;2;auto_frequency,source_google,auto_no_translation;came;
supply;supply;3;auto_frequency,source_google,auto_no_translation;supply;
usr;usr;4;auto_frequency,source_google,auto_no_translation;usr;
executive;executive;5;auto_frequency,source_google,auto_no_translation;executive;
lower;lower;6;auto_frequency,source_google,auto_no_translation;lower;
jewelry;jewelry;7;auto_frequency,source_google,auto_no_translation;jewelry;
according;according;8;auto_frequency,source_google,auto_no_translation;according;
dc;dc;9;auto_frequency,source_google,auto_no_translation;dc;
mon;mon;10;auto_frequency,source_google,auto_no_translation;mon;
com;com;11;auto_frequency,source_google,auto_no_translation;com;
names;names;12;auto_frequency,source_google,auto_no_translation;names;
robert;robert;1;auto_frequency,source_google,auto_no_translation;robert;
homepage;homepage;2;auto_frequency,source_google,auto_no_translation;homepage;
skills;skills;3;auto_frequency,source_google,auto_no_translation;skills;
bush;bush;4;auto_frequency,source_google,auto_no_translation;bush;
islands;islands;5;auto_frequency,source_google,auto_no_translation;islands;
military;military;6;auto_frequency,source_google,auto_no_translation;military;
rental;rental;7;auto_frequency,source_google,auto_no_translation;rental;
teens;teens;8;auto_frequency,source_google,auto_no_translation;teens;
pre;pre;9;auto_frequency,source_google,auto_no_translation;pre;
sat;sat;10;auto_frequency,source_google,auto_no_translation;sat;
facilities;facilities;11;auto_frequency,source_google,auto_no_translation;facilities;
zip;zip;12;auto_frequency,source_google,auto_no_translation;zip;
bid;bid;1;auto_frequency,source_google,auto_no_translation;bid;
sellers;sellers;2;auto_frequency,source_google,auto_no_translation;sellers;
cable;cable;3;auto_frequency,source_google,auto_no_translation;cable;
opportunities;opportunities;4;auto_frequency,source_google,auto_no_translation;opportunities;
taking;taking;5;auto_frequency,source_google,auto_no_translation;taking;
values;values;6;auto_frequency,source_google,auto_no_translation;values;
division;division;7;auto_frequency,source_google,auto_no_translation;division;
coming;coming;8;auto_frequency,source_google,auto_no_translation;coming;
lesbian;lesbian;9;auto_frequency,source_google,auto_no_translation;lesbian;
appropriate;appropriate;10;auto_frequency,source_google,auto_no_translation;appropriate;
logo;logo;11;auto_frequency,source_google,auto_no_translation;logo;
statistics;statistics;12;auto_frequency,source_google,auto_no_translation;statistics;
returns;returns;1;auto_frequency,source_google,auto_no_translation;returns;
investment;investment;2;auto_frequency,source_google,auto_no_translation;investment;
sent;sent;3;auto_frequency,source_google,auto_no_translation;sent;
shown;shown;4;auto_frequency,source_google,auto_no_translation;shown;
christmas;christmas;5;auto_frequency,source_google,auto_no_translation;christmas;
england;england;6;auto_frequency,source_google,auto_no_translation;england;
flash;flash;7;auto_frequency,source_google,auto_no_translation;flash;
george;george;8;auto_frequency,source_google,auto_no_translation;george;
went;went;9;auto_frequency,source_google,auto_no_translation;went;
starting;starting;10;auto_frequency,source_google,auto_no_translation;starting;
registration;registration;11;auto_frequency,source_google,auto_no_translation;registration;
fri;fri;12;auto_frequency,source_google,auto_no_translation;fri;
courses;courses;1;auto_frequency,source_google,auto_no_translation;courses;
levels;levels;6;auto_frequency,source_google,auto_no_translation;levels;
