Front;Back;LessonID;TopicTags;Family;Category
misérablement;misérablement;11;auto_frequency,source_words_txt,auto_no_translation;misérablement;Lesson 11
la phonétique;la phonétique;12;auto_frequency,source_words_txt,auto_no_translation;la phonétique;Lesson 12
le lexique;le lexique;1;auto_frequency,source_words_txt,auto_no_translation;le lexique;Lesson 1
le jargon;le jargon;2;auto_frequency,source_words_txt,auto_no_translation;le jargon;Lesson 2
le dialecte;le dialecte;3;auto_frequency,source_words_txt,auto_no_translation;le dialecte;Lesson 3
éclaircir;éclaircir;4;auto_frequency,source_words_txt,auto_no_translation;éclaircir;Lesson 4
vulgariser;vulgariser;5;auto_frequency,source_words_txt,auto_no_translation;vulgariser;Lesson 5
le contentement;le contentement;6;auto_frequency,source_words_txt,auto_no_translation;le contentement;Lesson 6
moqueusement;moqueusement;7;auto_frequency,source_words_txt,auto_no_translation;moqueusement;Lesson 7
sèchement;sèchement;8;auto_frequency,source_words_txt,auto_no_translation;sèchement;Lesson 8
l'archéologie;l'archéologie;9;auto_frequency,source_words_txt,auto_no_translation;l'archéologie;Lesson 9
la fouille;la fouille;10;auto_frequency,source_words_txt,auto_no_translation;la fouille;Lesson 10
le fossile;le fossile;11;auto_frequency,source_words_txt,auto_no_translation;le fossile;Lesson 11
la chronologie;la chronologie;12;auto_frequency,source_words_txt,auto_no_translation;la chronologie;Lesson 12
la datation;la datation;1;auto_frequency,source_words_txt,auto_no_translation;la datation;Lesson 1
enfouir;enfouir;2;auto_frequency,source_words_txt,auto_no_translation;enfouir;Lesson 2
cataloguer;cataloguer;3;auto_frequency,source_words_txt,auto_no_translation;cataloguer;Lesson 3
la corruption;la corruption;4;auto_frequency,source_words_txt,auto_no_translation;la corruption;Lesson 4
la fraude;la fraude;5;auto_frequency,source_words_txt,auto_no_translation;la fraude;Lesson 5
le chantage;le chantage;6;auto_frequency,source_words_txt,auto_no_translation;le chantage;Lesson 6
l'intimidation;l'intimidation;7;auto_frequency,source_words_txt,auto_no_translation;l'intimidation;Lesson 7
le blanchiment d'argent;le blanchiment d'argent;8;auto_frequency,source_words_txt,auto_no_translation;le blanchiment d'argent;Lesson 8
truquer;truquer;9;auto_frequency,source_words_txt,auto_no_translation;truquer;Lesson 9
détourner;détourner;10;auto_frequency,source_words_txt,auto_no_translation;détourner;Lesson 10
admirablement;admirablement;11;auto_frequency,source_words_txt,auto_no_translation;admirablement;Lesson 11
merveilleusement;merveilleusement;12;auto_frequency,source_words_txt,auto_no_translation;merveilleusement;Lesson 12
passablement;passablement;1;auto_frequency,source_words_txt,auto_no_translation;passablement;Lesson 1
rectifier;rectifier;2;auto_frequency,source_words_txt,auto_no_translation;rectifier;Lesson 2
l'incohérence;l'incohérence;3;auto_frequency,source_words_txt,auto_no_translation;l'incohérence;Lesson 3
l'absurdité;l'absurdité;4;auto_frequency,source_words_txt,auto_no_translation;l'absurdité;Lesson 4
la cohérence;la cohérence;5;auto_frequency,source_words_txt,auto_no_translation;la cohérence;Lesson 5
l'accusation;l'accusation;6;auto_frequency,source_words_txt,auto_no_translation;l'accusation;Lesson 6
grossièrement;grossièrement;7;auto_frequency,source_words_txt,auto_no_translation;grossièrement;Lesson 7
esquisser;esquisser;8;auto_frequency,source_words_txt,auto_no_translation;esquisser;Lesson 8
sculpter;sculpter;9;auto_frequency,source_words_txt,auto_no_translation;sculpter;Lesson 9
modeler;modeler;10;auto_frequency,source_words_txt,auto_no_translation;modeler;Lesson 10
fatalement;fatalement;11;auto_frequency,source_words_txt,auto_no_translation;fatalement;Lesson 11
l'absorption;l'absorption;12;auto_frequency,source_words_txt,auto_no_translation;l'absorption;Lesson 12
décomposer;décomposer;1;auto_frequency,source_words_txt,auto_no_translation;décomposer;Lesson 1
dissoudre;dissoudre;2;auto_frequency,source_words_txt,auto_no_translation;dissoudre;Lesson 2
fusionner;fusionner;3;auto_frequency,source_words_txt,auto_no_translation;fusionner;Lesson 3
la légitimité;la légitimité;4;auto_frequency,source_words_txt,auto_no_translation;la légitimité;Lesson 4
la tyrannie;la tyrannie;5;auto_frequency,source_words_txt,auto_no_translation;la tyrannie;Lesson 5
l'oppression;l'oppression;6;auto_frequency,source_words_txt,auto_no_translation;l'oppression;Lesson 6
proclamer;proclamer;7;auto_frequency,source_words_txt,auto_no_translation;proclamer;Lesson 7
l'épanouissement;l'épanouissement;8;auto_frequency,source_words_txt,auto_no_translation;l'épanouissement;Lesson 8
l'apaisement;l'apaisement;9;auto_frequency,source_words_txt,auto_no_translation;l'apaisement;Lesson 9
la consolation;la consolation;10;auto_frequency,source_words_txt,auto_no_translation;la consolation;Lesson 10
le réconfort;le réconfort;11;auto_frequency,source_words_txt,auto_no_translation;le réconfort;Lesson 11
luxueusement;luxueusement;12;auto_frequency,source_words_txt,auto_no_translation;luxueusement;Lesson 12
splendidement;splendidement;1;auto_frequency,source_words_txt,auto_no_translation;splendidement;Lesson 1
gracieusement;gracieusement;2;auto_frequency,source_words_txt,auto_no_translation;gracieusement;Lesson 2
harmonieusement;harmonieusement;3;auto_frequency,source_words_txt,auto_no_translation;harmonieusement;Lesson 3
artistiquement;artistiquement;4;auto_frequency,source_words_txt,auto_no_translation;artistiquement;Lesson 4
l'étymologie;l'étymologie;5;auto_frequency,source_words_txt,auto_no_translation;l'étymologie;Lesson 5
la terminologie;la terminologie;6;auto_frequency,source_words_txt,auto_no_translation;la terminologie;Lesson 6
miner;miner;7;auto_frequency,source_words_txt,auto_no_translation;miner;Lesson 7
compromettre;compromettre;8;auto_frequency,source_words_txt,auto_no_translation;compromettre;Lesson 8
déstabiliser;déstabiliser;9;auto_frequency,source_words_txt,auto_no_translation;déstabiliser;Lesson 9
saboter;saboter;10;auto_frequency,source_words_txt,auto_no_translation;saboter;Lesson 10
la lucidité;la lucidité;11;auto_frequency,source_words_txt,auto_no_translation;la lucidité;Lesson 11
l'éclat;l'éclat;12;auto_frequency,source_words_txt,auto_no_translation;l'éclat;Lesson 12
radicalement;radicalement;1;auto_frequency,source_words_txt,auto_no_translation;radicalement;Lesson 1
la vibration;la vibration;2;auto_frequency,source_words_txt,auto_no_translation;la vibration;Lesson 2
la cadence;la cadence;3;auto_frequency,source_words_txt,auto_no_translation;la cadence;Lesson 3
le zèle;le zèle;4;auto_frequency,source_words_txt,auto_no_translation;le zèle;Lesson 4
la vitalité;la vitalité;5;auto_frequency,source_words_txt,auto_no_translation;la vitalité;Lesson 5
la vigueur;la vigueur;6;auto_frequency,source_words_txt,auto_no_translation;la vigueur;Lesson 6
mécaniquement;mécaniquement;7;auto_frequency,source_words_txt,auto_no_translation;mécaniquement;Lesson 7
discerner;discerner;8;auto_frequency,source_words_txt,auto_no_translation;discerner;Lesson 8
la brume;la brume;9;auto_frequency,source_words_txt,auto_no_translation;la brume;Lesson 9
le pressentiment;le pressentiment;10;auto_frequency,source_words_txt,auto_no_translation;le pressentiment;Lesson 10
masquer;masquer;11;auto_frequency,source_words_txt,auto_no_translation;masquer;Lesson 11
voiler;voiler;12;auto_frequency,source_words_txt,auto_no_translation;voiler;Lesson 12
camoufler;camoufler;1;auto_frequency,source_words_txt,auto_no_translation;camoufler;Lesson 1
dévoiler;dévoiler;2;auto_frequency,source_words_txt,auto_no_translation;dévoiler;Lesson 2
exhiber;exhiber;3;auto_frequency,source_words_txt,auto_no_translation;exhiber;Lesson 3
l'insignifiance;l'insignifiance;4;auto_frequency,source_words_txt,auto_no_translation;l'insignifiance;Lesson 4
la médiocrité;la médiocrité;5;auto_frequency,source_words_txt,auto_no_translation;la médiocrité;Lesson 5
le superflu;le superflu;6;auto_frequency,source_words_txt,auto_no_translation;le superflu;Lesson 6
périodiquement;périodiquement;7;auto_frequency,source_words_txt,auto_no_translation;périodiquement;Lesson 7
précipiter;précipiter;8;auto_frequency,source_words_txt,auto_no_translation;précipiter;Lesson 8
le favoritisme;le favoritisme;9;auto_frequency,source_words_txt,auto_no_translation;le favoritisme;Lesson 9
le détournement;le détournement;10;auto_frequency,source_words_txt,auto_no_translation;le détournement;Lesson 10
le blanchiment;le blanchiment;11;auto_frequency,source_words_txt,auto_no_translation;le blanchiment;Lesson 11
le théorème;le théorème;12;auto_frequency,source_words_txt,auto_no_translation;le théorème;Lesson 12
le concept;le concept;1;auto_frequency,source_words_txt,auto_no_translation;le concept;Lesson 1
la synthèse;la synthèse;2;auto_frequency,source_words_txt,auto_no_translation;la synthèse;Lesson 2
décrypter;décrypter;3;auto_frequency,source_words_txt,auto_no_translation;décrypter;Lesson 3
la nonchalance;la nonchalance;4;auto_frequency,source_words_txt,auto_no_translation;la nonchalance;Lesson 4
l'épuisement;l'épuisement;5;auto_frequency,source_words_txt,auto_no_translation;l'épuisement;Lesson 5
le surmenage;le surmenage;6;auto_frequency,source_words_txt,auto_no_translation;le surmenage;Lesson 6
expressément;expressément;7;auto_frequency,source_words_txt,auto_no_translation;expressément;Lesson 7
l'existentialisme;l'existentialisme;8;auto_frequency,source_words_txt,auto_no_translation;l'existentialisme;Lesson 8
le stoïcisme;le stoïcisme;9;auto_frequency,source_words_txt,auto_no_translation;le stoïcisme;Lesson 9
l'épicurisme;l'épicurisme;10;auto_frequency,source_words_txt,auto_no_translation;l'épicurisme;Lesson 10
le pragmatisme;le pragmatisme;11;auto_frequency,source_words_txt,auto_no_translation;le pragmatisme;Lesson 11
immortaliser;immortaliser;12;auto_frequency,source_words_txt,auto_no_translation;immortaliser;Lesson 12
sauvegarder;sauvegarder;1;auto_frequency,source_words_txt,auto_no_translation;sauvegarder;Lesson 1
la présomption;la présomption;2;auto_frequency,source_words_txt,auto_no_translation;la présomption;Lesson 2
la proclamation;la proclamation;3;auto_frequency,source_words_txt,auto_no_translation;la proclamation;Lesson 3
l'impartialité;l'impartialité;4;auto_frequency,source_words_txt,auto_no_translation;l'impartialité;Lesson 4
le parti pris;le parti pris;5;auto_frequency,source_words_txt,auto_no_translation;le parti pris;Lesson 5
l'intégrité;l'intégrité;6;auto_frequency,source_words_txt,auto_no_translation;l'intégrité;Lesson 6
le scepticisme;le scepticisme;7;auto_frequency,source_words_txt,auto_no_translation;le scepticisme;Lesson 7
symboliquement;symboliquement;8;auto_frequency,source_words_txt,auto_no_translation;symboliquement;Lesson 8
figurativement;figurativement;9;auto_frequency,source_words_txt,auto_no_translation;figurativement;Lesson 9
la discorde;la discorde;10;auto_frequency,source_words_txt,auto_no_translation;la discorde;Lesson 10
l'entente;l'entente;11;auto_frequency,source_words_txt,auto_no_translation;l'entente;Lesson 11
présumer;présumer;12;auto_frequency,source_words_txt,auto_no_translation;présumer;Lesson 12
l'isolement;l'isolement;1;auto_frequency,source_words_txt,auto_no_translation;l'isolement;Lesson 1
l'insertion;l'insertion;2;auto_frequency,source_words_txt,auto_no_translation;l'insertion;Lesson 2
la cohésion;la cohésion;3;auto_frequency,source_words_txt,auto_no_translation;la cohésion;Lesson 3
malicieusement;malicieusement;4;auto_frequency,source_words_txt,auto_no_translation;malicieusement;Lesson 4
cruellement;cruellement;5;auto_frequency,source_words_txt,auto_no_translation;cruellement;Lesson 5
l'analogie;l'analogie;6;auto_frequency,source_words_txt,auto_no_translation;l'analogie;Lesson 6
amplifier;amplifier;7;auto_frequency,source_words_txt,auto_no_translation;amplifier;Lesson 7
intensifier;intensifier;8;auto_frequency,source_words_txt,auto_no_translation;intensifier;Lesson 8
atténuer;atténuer;9;auto_frequency,source_words_txt,auto_no_translation;atténuer;Lesson 9
le code civil;le code civil;10;auto_frequency,source_words_txt,auto_no_translation;le code civil;Lesson 10
le code pénal;le code pénal;11;auto_frequency,source_words_txt,auto_no_translation;le code pénal;Lesson 11
la législation;la législation;12;auto_frequency,source_words_txt,auto_no_translation;la législation;Lesson 12
la clause;la clause;1;auto_frequency,source_words_txt,auto_no_translation;la clause;Lesson 1
le décret;le décret;2;auto_frequency,source_words_txt,auto_no_translation;le décret;Lesson 2
l'arrêté;l'arrêté;3;auto_frequency,source_words_txt,auto_no_translation;l'arrêté;Lesson 3
l'argumentaire;l'argumentaire;4;auto_frequency,source_words_txt,auto_no_translation;l'argumentaire;Lesson 4
la thèse;la thèse;5;auto_frequency,source_words_txt,auto_no_translation;la thèse;Lesson 5
l'optique;l'optique;6;auto_frequency,source_words_txt,auto_no_translation;l'optique;Lesson 6
le procédé;le procédé;7;auto_frequency,source_words_txt,auto_no_translation;le procédé;Lesson 7
contemporain;contemporain;8;auto_frequency,source_words_txt,auto_no_translation;contemporain;Lesson 8
novateur;novateur;9;auto_frequency,source_words_txt,auto_no_translation;novateur;Lesson 9
ménager;ménager;10;auto_frequency,source_words_txt,auto_no_translation;ménager;Lesson 10
le ressentiment;le ressentiment;11;auto_frequency,source_words_txt,auto_no_translation;le ressentiment;Lesson 11
l'hostilité;l'hostilité;12;auto_frequency,source_words_txt,auto_no_translation;l'hostilité;Lesson 12
le mépris;le mépris;1;auto_frequency,source_words_txt,auto_no_translation;le mépris;Lesson 1
sauvagement;sauvagement;2;auto_frequency,source_words_txt,auto_no_translation;sauvagement;Lesson 2
l'aristocratie;l'aristocratie;3;auto_frequency,source_words_txt,auto_no_translation;l'aristocratie;Lesson 3
l'élite;l'élite;4;auto_frequency,source_words_txt,auto_no_translation;l'élite;Lesson 4
rattacher;rattacher;5;auto_frequency,source_words_txt,auto_no_translation;rattacher;Lesson 5
différencier;différencier;6;auto_frequency,source_words_txt,auto_no_translation;différencier;Lesson 6
l'éloquence;l'éloquence;7;auto_frequency,source_words_txt,auto_no_translation;l'éloquence;Lesson 7
la persuasion;la persuasion;8;auto_frequency,source_words_txt,auto_no_translation;la persuasion;Lesson 8
la contamination;la contamination;9;auto_frequency,source_words_txt,auto_no_translation;la contamination;Lesson 9
l'érosion;l'érosion;10;auto_frequency,source_words_txt,auto_no_translation;l'érosion;Lesson 10
puiser;puiser;11;auto_frequency,source_words_txt,auto_no_translation;puiser;Lesson 11
l'esthétique;l'esthétique;12;auto_frequency,source_words_txt,auto_no_translation;l'esthétique;Lesson 12
instantanément;instantanément;1;auto_frequency,source_words_txt,auto_no_translation;instantanément;Lesson 1
la fresque;la fresque;2;auto_frequency,source_words_txt,auto_no_translation;la fresque;Lesson 2
l'esquisse;l'esquisse;3;auto_frequency,source_words_txt,auto_no_translation;l'esquisse;Lesson 3
la dorure;la dorure;4;auto_frequency,source_words_txt,auto_no_translation;la dorure;Lesson 4
sanctionner;sanctionner;5;auto_frequency,source_words_txt,auto_no_translation;sanctionner;Lesson 5
la parabole;la parabole;6;auto_frequency,source_words_txt,auto_no_translation;la parabole;Lesson 6
l'emblème;l'emblème;7;auto_frequency,source_words_txt,auto_no_translation;l'emblème;Lesson 7
l'attribut;l'attribut;8;auto_frequency,source_words_txt,auto_no_translation;l'attribut;Lesson 8
acharnement;acharnement;9;auto_frequency,source_words_txt,auto_no_translation;acharnement;Lesson 9
humblement;humblement;10;auto_frequency,source_words_txt,auto_no_translation;humblement;Lesson 10
le déclin;le déclin;11;auto_frequency,source_words_txt,auto_no_translation;le déclin;Lesson 11
le renouveau;le renouveau;12;auto_frequency,source_words_txt,auto_no_translation;le renouveau;Lesson 12
l'essor;l'essor;1;auto_frequency,source_words_txt,auto_no_translation;l'essor;Lesson 1
labelliser;labelliser;2;auto_frequency,source_words_txt,auto_no_translation;labelliser;Lesson 2
flagrant;flagrant;3;auto_frequency,source_words_txt,auto_no_translation;flagrant;Lesson 3
la dispense;la dispense;4;auto_frequency,source_words_txt,auto_no_translation;la dispense;Lesson 4
violer;violer;5;auto_frequency,source_words_txt,auto_no_translation;violer;Lesson 5
braver;braver;6;auto_frequency,source_words_txt,auto_no_translation;braver;Lesson 6
la conformité;la conformité;7;auto_frequency,source_words_txt,auto_no_translation;la conformité;Lesson 7
la similitude;la similitude;8;auto_frequency,source_words_txt,auto_no_translation;la similitude;Lesson 8
la résilience;la résilience;9;auto_frequency,source_words_txt,auto_no_translation;la résilience;Lesson 9
la persévérance;la persévérance;10;auto_frequency,source_words_txt,auto_no_translation;la persévérance;Lesson 10
la réactivité;la réactivité;11;auto_frequency,source_words_txt,auto_no_translation;la réactivité;Lesson 11
l'impuissance;l'impuissance;12;auto_frequency,source_words_txt,auto_no_translation;l'impuissance;Lesson 12
la vulnérabilité;la vulnérabilité;1;auto_frequency,source_words_txt,auto_no_translation;la vulnérabilité;Lesson 1
la dignité;la dignité;2;auto_frequency,source_words_txt,auto_no_translation;la dignité;Lesson 2
l'étiquette;l'étiquette;3;auto_frequency,source_words_txt,auto_no_translation;l'étiquette;Lesson 3
parallèlement;parallèlement;4;auto_frequency,source_words_txt,auto_no_translation;parallèlement;Lesson 4
le pessimisme;le pessimisme;5;auto_frequency,source_words_txt,auto_no_translation;le pessimisme;Lesson 5
intentionnellement;intentionnellement;6;auto_frequency,source_words_txt,auto_no_translation;intentionnellement;Lesson 6
le monopole;le monopole;7;auto_frequency,source_words_txt,auto_no_translation;le monopole;Lesson 7
le chromosome;le chromosome;8;auto_frequency,source_words_txt,auto_no_translation;le chromosome;Lesson 8
la mutation;la mutation;9;auto_frequency,source_words_txt,auto_no_translation;la mutation;Lesson 9
le clonage;le clonage;10;auto_frequency,source_words_txt,auto_no_translation;le clonage;Lesson 10
raccorder;raccorder;11;auto_frequency,source_words_txt,auto_no_translation;raccorder;Lesson 11
distinctement;distinctement;12;auto_frequency,source_words_txt,auto_no_translation;distinctement;Lesson 12
discriminer;discriminer;1;auto_frequency,source_words_txt,auto_no_translation;discriminer;Lesson 1
écarter;écarter;2;auto_frequency,source_words_txt,auto_no_translation;écarter;Lesson 2
unifier;unifier;3;auto_frequency,source_words_txt,auto_no_translation;unifier;Lesson 3
la symétrie;la symétrie;4;auto_frequency,source_words_txt,auto_no_translation;la symétrie;Lesson 4
la récession;la récession;5;auto_frequency,source_words_txt,auto_no_translation;la récession;Lesson 5
la liquidité;la liquidité;6;auto_frequency,source_words_txt,auto_no_translation;la liquidité;Lesson 6
la noblesse;la noblesse;7;auto_frequency,source_words_txt,auto_no_translation;la noblesse;Lesson 7
la paysannerie;la paysannerie;8;auto_frequency,source_words_txt,auto_no_translation;la paysannerie;Lesson 8
sonder;sonder;9;auto_frequency,source_words_txt,auto_no_translation;sonder;Lesson 9
l'aspiration;l'aspiration;10;auto_frequency,source_words_txt,auto_no_translation;l'aspiration;Lesson 10
le fantasme;le fantasme;11;auto_frequency,source_words_txt,auto_no_translation;le fantasme;Lesson 11
la rigidité;la rigidité;12;auto_frequency,source_words_txt,auto_no_translation;la rigidité;Lesson 12
la linguistique;la linguistique;1;auto_frequency,source_words_txt,auto_no_translation;la linguistique;Lesson 1
débattre;débattre;2;auto_frequency,source_words_txt,auto_no_translation;débattre;Lesson 2
le convection;le convection;3;auto_frequency,source_words_txt,auto_no_translation;le convection;Lesson 3
la fusion;la fusion;4;auto_frequency,source_words_txt,auto_no_translation;la fusion;Lesson 4
classifier;classifier;5;auto_frequency,source_words_txt,auto_no_translation;classifier;Lesson 5
ordinairement;ordinairement;6;auto_frequency,source_words_txt,auto_no_translation;ordinairement;Lesson 6
la vocation;la vocation;7;auto_frequency,source_words_txt,auto_no_translation;la vocation;Lesson 7
la convection;la convection;8;auto_frequency,source_words_txt,auto_no_translation;la convection;Lesson 8
modéliser;modéliser;9;auto_frequency,source_words_txt,auto_no_translation;modéliser;Lesson 9
simuler;simuler;10;auto_frequency,source_words_txt,auto_no_translation;simuler;Lesson 10
le débogage;le débogage;11;auto_frequency,source_words_txt,auto_no_translation;le débogage;Lesson 11
la mobilité sociale;la mobilité sociale;12;auto_frequency,source_words_txt,auto_no_translation;la mobilité sociale;Lesson 12
l'ascenseur social;l'ascenseur social;1;auto_frequency,source_words_txt,auto_no_translation;l'ascenseur social;Lesson 1
la cohésion sociale;la cohésion sociale;2;auto_frequency,source_words_txt,auto_no_translation;la cohésion sociale;Lesson 2
la fracture sociale;la fracture sociale;3;auto_frequency,source_words_txt,auto_no_translation;la fracture sociale;Lesson 3
errer;errer;4;auto_frequency,source_words_txt,auto_no_translation;errer;Lesson 4
déambuler;déambuler;5;auto_frequency,source_words_txt,auto_no_translation;déambuler;Lesson 5
frenétiquement;frenétiquement;6;auto_frequency,source_words_txt,auto_no_translation;frenétiquement;Lesson 6
impulsivement;impulsivement;7;auto_frequency,source_words_txt,auto_no_translation;impulsivement;Lesson 7
le décryptage;le décryptage;8;auto_frequency,source_words_txt,auto_no_translation;le décryptage;Lesson 8
l'infrastructure;l'infrastructure;9;auto_frequency,source_words_txt,auto_no_translation;l'infrastructure;Lesson 9
la bande passante;la bande passante;10;auto_frequency,source_words_txt,auto_no_translation;la bande passante;Lesson 10
gommer;gommer;11;auto_frequency,source_words_txt,auto_no_translation;gommer;Lesson 11
le référencement;le référencement;12;auto_frequency,source_words_txt,auto_no_translation;le référencement;Lesson 12
le répertoire;le répertoire;1;auto_frequency,source_words_txt,auto_no_translation;le répertoire;Lesson 1
la relance;la relance;2;auto_frequency,source_words_txt,auto_no_translation;la relance;Lesson 2
opprimer;opprimer;3;auto_frequency,source_words_txt,auto_no_translation;opprimer;Lesson 3
énumérer;énumérer;4;auto_frequency,source_words_txt,auto_no_translation;énumérer;Lesson 4
la tutelle;la tutelle;5;auto_frequency,source_words_txt,auto_no_translation;la tutelle;Lesson 5
la disposition;la disposition;6;auto_frequency,source_words_txt,auto_no_translation;la disposition;Lesson 6
bannir;bannir;7;auto_frequency,source_words_txt,auto_no_translation;bannir;Lesson 7
résolument;résolument;8;auto_frequency,source_words_txt,auto_no_translation;résolument;Lesson 8
la corrosion;la corrosion;9;auto_frequency,source_words_txt,auto_no_translation;la corrosion;Lesson 9
la propriété intellectuelle;la propriété intellectuelle;10;auto_frequency,source_words_txt,auto_no_translation;la propriété intellectuelle;Lesson 10
le brevet;le brevet;11;auto_frequency,source_words_txt,auto_no_translation;le brevet;Lesson 11
le droit d'auteur;le droit d'auteur;12;auto_frequency,source_words_txt,auto_no_translation;le droit d'auteur;Lesson 12
le plagiat;le plagiat;1;auto_frequency,source_words_txt,auto_no_translation;le plagiat;Lesson 1
indexer;indexer;2;auto_frequency,source_words_txt,auto_no_translation;indexer;Lesson 2
dénigrer;dénigrer;3;auto_frequency,source_words_txt,auto_no_translation;dénigrer;Lesson 3
le romantisme;le romantisme;4;auto_frequency,source_words_txt,auto_no_translation;le romantisme;Lesson 4
l'impressionnisme;l'impressionnisme;5;auto_frequency,source_words_txt,auto_no_translation;l'impressionnisme;Lesson 5
la mélancolie;la mélancolie;6;auto_frequency,source_words_txt,auto_no_translation;la mélancolie;Lesson 6
la mixité sociale;la mixité sociale;7;auto_frequency,source_words_txt,auto_no_translation;la mixité sociale;Lesson 7
l'aménagement;l'aménagement;8;auto_frequency,source_words_txt,auto_no_translation;l'aménagement;Lesson 8
l'assainissement;l'assainissement;9;auto_frequency,source_words_txt,auto_no_translation;l'assainissement;Lesson 9
la réhabilitation;la réhabilitation;10;auto_frequency,source_words_txt,auto_no_translation;la réhabilitation;Lesson 10
réaménager;réaménager;11;auto_frequency,source_words_txt,auto_no_translation;réaménager;Lesson 11
restructurer;restructurer;12;auto_frequency,source_words_txt,auto_no_translation;restructurer;Lesson 12
réhabiliter;réhabiliter;1;auto_frequency,source_words_txt,auto_no_translation;réhabiliter;Lesson 1
le pilier;le pilier;2;auto_frequency,source_words_txt,auto_no_translation;le pilier;Lesson 2
la poutre;la poutre;3;auto_frequency,source_words_txt,auto_no_translation;la poutre;Lesson 3
le revêtement;le revêtement;4;auto_frequency,source_words_txt,auto_no_translation;le revêtement;Lesson 4
standardiser;standardiser;5;auto_frequency,source_words_txt,auto_no_translation;standardiser;Lesson 5
synchroniser;synchroniser;6;auto_frequency,source_words_txt,auto_no_translation;synchroniser;Lesson 6
la lenteur administrative;la lenteur administrative;7;auto_frequency,source_words_txt,auto_no_translation;la lenteur administrative;Lesson 7
le volcanisme;le volcanisme;8;auto_frequency,source_words_txt,auto_no_translation;le volcanisme;Lesson 8
le magma;le magma;9;auto_frequency,source_words_txt,auto_no_translation;le magma;Lesson 9
le diagnostic;le diagnostic;10;auto_frequency,source_words_txt,auto_no_translation;le diagnostic;Lesson 10
le syndrome;le syndrome;11;auto_frequency,source_words_txt,auto_no_translation;le syndrome;Lesson 11
la rechute;la rechute;12;auto_frequency,source_words_txt,auto_no_translation;la rechute;Lesson 12
la régulation;la régulation;1;auto_frequency,source_words_txt,auto_no_translation;la régulation;Lesson 1
le capitalisme;le capitalisme;2;auto_frequency,source_words_txt,auto_no_translation;le capitalisme;Lesson 2
le socialisme;le socialisme;3;auto_frequency,source_words_txt,auto_no_translation;le socialisme;Lesson 3
le communisme;le communisme;4;auto_frequency,source_words_txt,auto_no_translation;le communisme;Lesson 4
le libéralisme;le libéralisme;5;auto_frequency,source_words_txt,auto_no_translation;le libéralisme;Lesson 5
le trou noir;le trou noir;6;auto_frequency,source_words_txt,auto_no_translation;le trou noir;Lesson 6
glorifier;glorifier;7;auto_frequency,source_words_txt,auto_no_translation;glorifier;Lesson 7
vénérer;vénérer;8;auto_frequency,source_words_txt,auto_no_translation;vénérer;Lesson 8
la prescription;la prescription;9;auto_frequency,source_words_txt,auto_no_translation;la prescription;Lesson 9
la décentralisation;la décentralisation;10;auto_frequency,source_words_txt,auto_no_translation;la décentralisation;Lesson 10
la collectivité;la collectivité;11;auto_frequency,source_words_txt,auto_no_translation;la collectivité;Lesson 11
l'élitisme;l'élitisme;12;auto_frequency,source_words_txt,auto_no_translation;l'élitisme;Lesson 12
aléatoirement;aléatoirement;1;auto_frequency,source_words_txt,auto_no_translation;aléatoirement;Lesson 1
la précipitation;la précipitation;2;auto_frequency,source_words_txt,auto_no_translation;la précipitation;Lesson 2
l'évaporation;l'évaporation;3;auto_frequency,source_words_txt,auto_no_translation;l'évaporation;Lesson 3
le magnétisme;le magnétisme;4;auto_frequency,source_words_txt,auto_no_translation;le magnétisme;Lesson 4
le spectre;le spectre;5;auto_frequency,source_words_txt,auto_no_translation;le spectre;Lesson 5
décroître;décroître;6;auto_frequency,source_words_txt,auto_no_translation;décroître;Lesson 6
le rationalisme;le rationalisme;7;auto_frequency,source_words_txt,auto_no_translation;le rationalisme;Lesson 7
le matérialisme;le matérialisme;8;auto_frequency,source_words_txt,auto_no_translation;le matérialisme;Lesson 8
l'incapacité;l'incapacité;9;auto_frequency,source_words_txt,auto_no_translation;l'incapacité;Lesson 9
le mandat;le mandat;10;auto_frequency,source_words_txt,auto_no_translation;le mandat;Lesson 10
la délégation;la délégation;11;auto_frequency,source_words_txt,auto_no_translation;la délégation;Lesson 11
loyalement;loyalement;12;auto_frequency,source_words_txt,auto_no_translation;loyalement;Lesson 12
équitablement;équitablement;1;auto_frequency,source_words_txt,auto_no_translation;équitablement;Lesson 1
agencer;agencer;2;auto_frequency,source_words_txt,auto_no_translation;agencer;Lesson 2
l'adrénaline;l'adrénaline;3;auto_frequency,source_words_txt,auto_no_translation;l'adrénaline;Lesson 3
la dopamine;la dopamine;4;auto_frequency,source_words_txt,auto_no_translation;la dopamine;Lesson 4
la sérotonine;la sérotonine;5;auto_frequency,source_words_txt,auto_no_translation;la sérotonine;Lesson 5
l'endorphine;l'endorphine;6;auto_frequency,source_words_txt,auto_no_translation;l'endorphine;Lesson 6
l'argumentation;l'argumentation;7;auto_frequency,source_words_txt,auto_no_translation;l'argumentation;Lesson 7
la germination;la germination;8;auto_frequency,source_words_txt,auto_no_translation;la germination;Lesson 8
la pollinisation;la pollinisation;9;auto_frequency,source_words_txt,auto_no_translation;la pollinisation;Lesson 9
la sève;la sève;10;auto_frequency,source_words_txt,auto_no_translation;la sève;Lesson 10
métamorphoser;métamorphoser;11;auto_frequency,source_words_txt,auto_no_translation;métamorphoser;Lesson 11
réformer;réformer;12;auto_frequency,source_words_txt,auto_no_translation;réformer;Lesson 12
